PassengerId,HomePlanet,CryoSleep,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupID,GroupSize,CabinDeck,CabinNum,CabinSide,Cabin_missing,NoAmenities,LikelyBudgetPassenger,Surname,CryoSleep_missing,RoomService_missing,FoodCourt_missing,ShoppingMall_missing,Spa_missing,VRDeck_missing,TotalSpend,MissingSpendCount,LuxurySpend,EssentialSpend,RoomService_log,FoodCourt_log,ShoppingMall_log,Spa_log,VRDeck_log,TotalSpend_log,LuxurySpend_log,EssentialSpend_log,CryoSleep_ZeroSpend,FamilySize,VIP_confidence,VIP_cleaned,Destination_confidence,Destination_cleaned,Age_confidence
8300_01,Europa,False,C/274/P,27.0,0.0,0.0,0.0,1866.0,676.0,Alyatik Ratorring,True,8300,1,C,274.0,P,0,0,False,Ratorring,0,0,0,0,0,0,2542.0,0,2542.0,0.0,0.0,0.0,0.0,7.532088143541722,6.517671272912275,7.841099765422119,7.841099765422119,0.0,0,1.0,known,False,assumed_mode,TRAPPIST-1e,known
8301_01,Europa,False,C/275/P,28.0,1722.0,5063.0,0.0,87.0,920.0,Bosonon Horbox,False,8301,1,C,275.0,P,0,0,False,Horbox,0,0,0,0,0,0,7792.0,0,6070.0,1722.0,7.45182223652793,8.529911963824013,0.0,4.477336814478207,6.825460036255307,8.96098117384356,8.711278615130434,7.45182223652793,0,5.0,known,False,known,TRAPPIST-1e,known
8302_01,Earth,False,G/1340/S,0.0,0.0,0.0,0.0,0.0,0.0,Leenny Burchrison,True,8302,2,G,1340.0,S,0,1,False,Burchrison,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,known,False,known,TRAPPIST-1e,known
8302_02,Earth,False,F/1594/S,17.0,4.0,0.0,867.0,0.0,0.0,Heremy Burchrison,False,8302,2,F,1594.0,S,0,0,False,Burchrison,0,0,0,0,0,0,871.0,0,0.0,871.0,1.6094379124341003,0.0,6.7661917146603505,0.0,0.0,6.77078942390898,0.0,6.77078942390898,0,10.0,known,False,known,TRAPPIST-1e,known
8303_01,Mars,False,F/1595/S,23.0,218.0,0.0,2267.0,497.0,0.0,Lios Stead,False,8303,1,F,1595.0,S,0,0,False,Stead,0,0,0,0,0,0,2982.0,0,497.0,2485.0,5.389071729816501,0.0,7.7266536648476425,6.210600077024653,0.0,8.000684784514748,6.210600077024653,7.818430272070656,0,2.0,known,False,known,55 Cancri e,known
8306_01,Earth,False,G/1351/P,6.0,0.0,0.0,0.0,0.0,0.0,Allene Hardonald,True,8306,3,G,1351.0,P,0,1,False,Hardonald,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.0,known,False,known,TRAPPIST-1e,known
8306_02,Earth,True,G/1351/P,29.0,0.0,0.0,0.0,0.0,0.0,Ianya Hardonald,True,8306,3,G,1351.0,P,0,1,False,Hardonald,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,PSO J318.5-22,known
8306_03,Earth,False,G/1351/P,41.0,836.0,0.0,0.0,0.0,49.0,Bonya Hardonald,False,8306,3,G,1351.0,P,0,0,False,Hardonald,0,0,0,0,0,0,885.0,0,49.0,836.0,6.729824070489475,0.0,0.0,0.0,3.912023005428146,6.786716950605081,3.912023005428146,6.729824070489475,0,4.0,known,False,assumed_mode,TRAPPIST-1e,known
8307_01,Europa,False,A/100/S,27.0,0.0,1337.0,1929.0,0.0,0.0,Porrimp Unkcal,True,8307,2,A,100.0,S,0,0,False,Unkcal,0,0,0,0,0,0,3266.0,0,1337.0,1929.0,0.0,7.198931240688173,7.5652752818989315,0.0,0.0,8.09162741160107,7.198931240688173,7.5652752818989315,0,3.0,known,True,known,55 Cancri e,known
8307_02,Europa,True,A/100/S,34.0,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,True,8307,2,A,100.0,S,0,1,False,Unkcal,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,TRAPPIST-1e,known
8310_01,Europa,True,E/545/S,36.0,0.0,0.0,0.0,0.0,0.0,Azhah Hiebox,True,8310,1,E,545.0,S,0,1,False,Hiebox,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,known,False,known,55 Cancri e,known
8313_01,Earth,False,G/1341/S,30.0,467.0,0.0,0.0,0.0,287.0,Sallie Gainney,False,8313,1,G,1341.0,S,0,0,False,Gainney,0,0,0,0,0,0,754.0,0,287.0,467.0,6.148468295917647,0.0,0.0,0.0,5.662960480135946,6.626717749249025,5.662960480135946,6.148468295917647,0,13.0,known,False,known,TRAPPIST-1e,known
8314_01,Europa,False,D/245/S,30.0,0.0,640.0,0.0,31.0,6201.0,Altairk Folumorly,False,8314,2,D,245.0,S,0,0,False,Folumorly,0,0,0,0,0,0,6872.0,0,6872.0,0.0,0.0,6.46302945692067,0.0,3.4657359027997265,8.732627099660395,8.835355971121606,8.835355971121606,0.0,0,9.0,known,False,known,TRAPPIST-1e,known
8314_02,Europa,False,D/245/S,29.0,0.0,2949.0,0.0,2.0,654.0,Hekaron Folumorly,True,8314,2,D,245.0,S,0,0,False,Folumorly,0,0,0,0,0,0,3605.0,0,3605.0,0.0,0.0,7.989560449333865,0.0,1.0986122886681098,6.484635235635252,8.190354403763262,8.190354403763262,0.0,0,9.0,known,True,known,55 Cancri e,known
8315_01,Earth,False,F/1598/S,21.0,380.0,177.0,161.0,0.0,85.0,Lette Mcneiley,False,8315,1,F,1598.0,S,0,0,False,Mcneiley,0,0,0,0,0,0,803.0,0,262.0,541.0,5.942799375126701,5.181783550292085,5.087596335232384,0.0,4.454347296253507,6.6895992691789665,5.572154032177765,6.295266001439646,0,8.0,known,False,known,TRAPPIST-1e,known
8316_01,Earth,False,F/1709/P,21.0,532.0,4.0,37.0,1.0,0.0,Gailia Beckerson,False,8316,1,F,1709.0,P,0,0,False,Beckerson,0,0,0,0,0,0,574.0,0,5.0,569.0,6.278521424165844,1.6094379124341003,3.6375861597263857,0.6931471805599453,0.0,6.354370040797351,1.791759469228055,6.345636360828596,0,7.0,known,False,known,55 Cancri e,known
8317_01,Earth,False,F/1710/P,18.0,2.0,83.0,576.0,37.0,0.0,Olgary Rocknight,False,8317,1,F,1710.0,P,0,0,False,Rocknight,0,0,0,0,0,0,698.0,0,120.0,578.0,1.0986122886681098,4.430816798843313,6.3578422665081,3.6375861597263857,0.0,6.54965074223381,4.795790545596741,6.361302477572996,0,10.0,known,False,known,55 Cancri e,known
8318_01,Mars,True,F/1711/P,11.0,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,True,8318,4,F,1711.0,P,0,1,False,Ropie,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,known,False,known,TRAPPIST-1e,known
8318_02,Mars,False,F/1711/P,65.0,1399.0,0.0,0.0,0.0,0.0,Kie Ropie,False,8318,4,F,1711.0,P,0,0,False,Ropie,0,0,0,0,0,0,1399.0,0,0.0,1399.0,7.24422751560335,0.0,0.0,0.0,0.0,7.24422751560335,0.0,7.24422751560335,0,8.0,known,False,known,TRAPPIST-1e,known
8318_03,Mars,False,F/1711/P,25.0,149.0,0.0,194.0,731.0,0.0,Hark Ropie,False,8318,4,F,1711.0,P,0,0,False,Ropie,0,0,0,0,0,0,1074.0,0,731.0,343.0,5.0106352940962555,0.0,5.272999558563747,6.595780513961311,0.0,6.980075940561763,6.595780513961311,5.840641657373398,0,8.0,known,False,known,55 Cancri e,known
8318_04,Mars,True,F/1711/P,0.0,0.0,0.0,0.0,0.0,0.0,Heres Ropie,True,8318,4,F,1711.0,P,0,1,False,Ropie,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,known,False,known,55 Cancri e,known
8319_01,Earth,False,F/1712/P,24.0,0.0,0.0,729.0,0.0,75.0,Royce Leblanchez,False,8319,1,F,1712.0,P,0,0,False,Leblanchez,0,0,0,0,0,0,804.0,0,75.0,729.0,0.0,0.0,6.593044534142437,0.0,4.330733340286331,6.690842277418564,4.330733340286331,6.593044534142437,0,8.0,known,False,known,TRAPPIST-1e,known
8320_01,Earth,True,G/1352/P,19.0,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,True,8320,1,G,1352.0,P,0,1,False,Mckinsond,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0,known,False,known,PSO J318.5-22,known
8321_01,Earth,False,F/1713/P,23.0,0.0,0.0,0.0,0.0,693.0,Hillie Farrez,False,8321,1,F,1713.0,P,0,0,False,Farrez,0,0,0,0,0,0,693.0,0,693.0,0.0,0.0,0.0,0.0,0.0,6.542471960506805,6.542471960506805,6.542471960506805,0.0,0,7.0,known,False,known,TRAPPIST-1e,known
8322_01,Europa,False,Unknown,45.0,0.0,49.0,0.0,4864.0,3902.0,Hamelik Briouse,False,8322,2,C,312.0,S,1,0,False,Briouse,0,0,0,0,0,0,8815.0,0,8815.0,0.0,0.0,3.912023005428146,0.0,8.489821994620105,8.269500767180615,9.084323531392696,9.084323531392696,0.0,0,3.0,known,True,known,PSO J318.5-22,known
8322_02,Europa,True,C/312/S,52.0,0.0,0.0,0.0,0.0,0.0,Adharan Briouse,True,8322,2,C,312.0,S,0,1,False,Briouse,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,55 Cancri e,known
8323_01,Earth,False,E/546/S,55.0,0.0,465.0,277.0,48.0,0.0,Isaacy Sawyerson,True,8323,1,E,546.0,S,0,0,False,Sawyerson,0,0,0,0,0,0,790.0,0,513.0,277.0,0.0,6.144185634125646,5.627621113690637,3.8918202981106265,0.0,6.673297967767654,6.2422232654551655,5.627621113690637,0,9.0,known,False,known,PSO J318.5-22,known
8324_01,Earth,True,G/1353/P,24.0,0.0,0.0,0.0,0.0,0.0,Edgary Sextones,False,8324,1,G,1353.0,P,0,1,False,Sextones,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,known,False,known,PSO J318.5-22,known
8326_01,Earth,False,G/1354/P,31.0,773.0,0.0,0.0,0.0,1.0,Lanedy Howenters,False,8326,1,G,1354.0,P,0,0,False,Howenters,0,0,0,0,0,0,774.0,0,1.0,773.0,6.651571873589727,0.0,0.0,0.0,0.6931471805599453,6.652863029353347,0.6931471805599453,6.651571873589727,0,6.0,known,False,known,TRAPPIST-1e,known
8328_01,Earth,True,G/1356/P,18.0,0.0,0.0,0.0,0.0,0.0,Melica Huffy,False,8328,1,G,1356.0,P,0,1,False,Huffy,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,TRAPPIST-1e,known
8329_01,Earth,True,G/1357/P,22.0,0.0,0.0,0.0,0.0,0.0,Jeron Ington,False,8329,1,G,1357.0,P,0,1,False,Ington,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,TRAPPIST-1e,known
8330_01,Earth,False,F/1600/S,39.0,799.0,0.0,0.0,4.0,0.0,Wilmay Patrichane,False,8330,1,F,1600.0,S,0,0,False,Patrichane,0,0,0,0,0,0,803.0,0,4.0,799.0,6.684611727667927,0.0,0.0,1.6094379124341003,0.0,6.6895992691789665,1.6094379124341003,6.684611727667927,0,7.0,known,False,known,TRAPPIST-1e,known
8332_01,Earth,True,G/1358/P,19.0,0.0,0.0,0.0,0.0,0.0,Elice Dillines,True,8332,1,G,1358.0,P,0,1,False,Dillines,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,known,False,known,PSO J318.5-22,known
8333_01,Europa,False,C/313/S,33.0,988.0,0.0,0.0,2274.0,3098.0,Leshmet Amincrerus,False,8333,1,C,313.0,S,0,0,False,Amincrerus,0,0,0,0,0,0,6360.0,0,5372.0,988.0,6.8966943316227125,0.0,0.0,7.729735331385051,8.038834757787749,8.757940876678804,8.589141690728821,6.8966943316227125,0,5.0,known,False,known,55 Cancri e,known
8334_01,Earth,True,G/1359/P,14.0,0.0,0.0,0.0,0.0,0.0,Jaimer Flowensley,True,8334,1,G,1359.0,P,0,1,False,Flowensley,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,known,False,known,PSO J318.5-22,known
8335_01,Mars,False,E/531/P,30.0,697.0,0.0,602.0,0.0,0.0,Gons Flell,False,8335,1,E,531.0,P,0,0,False,Flell,0,0,0,0,0,0,1299.0,0,0.0,1299.0,6.548219102762372,0.0,6.401917196727186,0.0,0.0,7.170119543449628,0.0,7.170119543449628,0,10.0,known,False,known,TRAPPIST-1e,known
8336_01,Mars,True,E/547/S,30.0,0.0,0.0,0.0,0.0,0.0,Minnys Sutte,True,8336,1,E,547.0,S,0,1,False,Sutte,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
8338_01,Mars,True,F/1716/P,21.0,0.0,0.0,0.0,0.0,0.0,Choney Empie,True,8338,3,F,1716.0,P,0,1,False,Empie,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,known,False,known,TRAPPIST-1e,known
8338_02,Mars,False,F/1716/P,45.0,506.0,0.0,2.0,829.0,0.0,Rail Empie,False,8338,3,F,1716.0,P,0,0,False,Empie,0,0,0,0,0,0,1337.0,0,829.0,508.0,6.2285110035911835,0.0,1.0986122886681098,6.721425700790643,0.0,7.198931240688173,6.721425700790643,6.2324480165505225,0,7.0,known,False,known,TRAPPIST-1e,known
8338_03,Mars,True,F/1716/P,17.0,0.0,0.0,0.0,0.0,0.0,Feles Empie,True,8338,3,F,1716.0,P,0,1,False,Empie,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,known,False,known,TRAPPIST-1e,known
8339_01,Europa,False,D/246/S,39.0,0.0,261.0,0.0,1831.0,1797.0,Markton Dratembid,False,8339,2,D,246.0,S,0,0,False,Dratembid,0,0,0,0,0,0,3889.0,0,3889.0,0.0,0.0,5.568344503761097,0.0,7.513163545234075,7.494430215031565,8.266164436612492,8.266164436612492,0.0,0,9.0,known,False,known,TRAPPIST-1e,known
8339_02,Europa,False,D/246/S,22.0,0.0,3716.0,0.0,1098.0,2065.0,Eleb Dratembid,False,8339,2,D,246.0,S,0,0,False,Dratembid,0,0,0,0,0,0,6879.0,0,6879.0,0.0,0.0,8.220672170297252,0.0,7.002155954403621,7.633369649679584,8.836373930927389,8.836373930927389,0.0,0,9.0,known,False,known,TRAPPIST-1e,known
8341_01,Earth,False,F/1601/S,37.0,477.0,0.0,167.0,0.0,46.0,Etha Pughlinsons,False,8341,1,F,1601.0,S,0,0,False,Pughlinsons,0,0,0,0,0,0,690.0,0,46.0,644.0,6.169610732491456,0.0,5.123963979403259,0.0,3.8501476017100584,6.53813982376767,3.8501476017100584,6.4692503167957724,0,13.0,known,False,known,TRAPPIST-1e,known
8342_01,Europa,False,E/548/S,48.0,0.0,0.0,0.0,408.0,293.0,Tach Sprender,True,8342,3,E,548.0,S,0,0,False,Sprender,0,0,0,0,0,0,701.0,0,701.0,0.0,0.0,0.0,0.0,6.013715156042802,5.683579767338681,6.553933404025811,6.553933404025811,0.0,0,7.0,known,False,known,TRAPPIST-1e,known
8342_02,Europa,True,E/548/S,33.0,0.0,0.0,0.0,0.0,0.0,Skatik Sprender,True,8342,3,E,548.0,S,0,1,False,Sprender,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,known,False,known,TRAPPIST-1e,known
8342_03,Europa,False,E/548/S,37.0,0.0,2215.0,2.0,1294.0,274.0,Aldera Sprender,False,8342,3,E,548.0,S,0,0,False,Sprender,0,0,0,0,0,0,3785.0,0,3783.0,2.0,0.0,7.703459047867175,1.0986122886681098,7.166265974133638,5.616771097666572,8.239065331769268,8.238536930171769,1.0986122886681098,0,7.0,known,False,known,55 Cancri e,known
8343_01,Earth,False,F/1717/P,27.0,1403.0,169.0,1081.0,0.0,0.0,Raceky Norrison,False,8343,1,F,1717.0,P,0,0,False,Norrison,0,0,0,0,0,0,2653.0,0,169.0,2484.0,7.247080584585756,5.135798437050262,6.9865664594064265,0.0,0.0,7.8838232148921525,5.135798437050262,7.818027938530729,0,6.0,known,False,known,TRAPPIST-1e,known
8344_01,Mars,True,D/247/S,29.0,0.0,0.0,0.0,0.0,0.0,Donch Pare,True,8344,3,D,247.0,S,0,1,False,Pare,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
8344_02,Mars,False,D/247/S,38.0,30.0,434.0,117.0,372.0,0.0,Tops Pare,True,8344,3,D,247.0,S,0,0,False,Pare,0,0,0,0,0,0,953.0,0,806.0,147.0,3.4339872044851463,6.075346031088684,4.770684624465665,5.921578419643816,0.0,6.860663671448287,6.693323668269949,4.997212273764115,0,5.0,known,False,known,TRAPPIST-1e,known
8344_03,Mars,True,D/247/S,16.0,0.0,0.0,0.0,0.0,0.0,Unchex Perie,True,8344,3,D,247.0,S,0,1,False,Perie,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0,known,False,known,TRAPPIST-1e,known
8345_01,Earth,False,F/1602/S,18.0,0.0,0.0,1792.0,16.0,248.0,Glena Franton,False,8345,1,F,1602.0,S,0,0,False,Franton,0,0,0,0,0,0,2056.0,0,264.0,1792.0,0.0,0.0,7.491645473605133,2.833213344056216,5.517452896464707,7.6290038896529575,5.579729825986222,7.491645473605133,0,9.0,known,False,known,PSO J318.5-22,known
8346_01,Earth,False,F/1718/P,31.7122688407238,41.0,23.0,63.0,0.0,647.0,Stelle Woodwinez,False,8346,1,F,1718.0,P,0,0,False,Woodwinez,0,0,0,0,0,0,774.0,0,670.0,104.0,3.7376696182833684,3.1780538303479458,4.1588830833596715,0.0,6.473890696352274,6.652863029353347,6.508769136971682,4.653960350157523,0,10.0,known,False,known,TRAPPIST-1e,inferred_solo_adult
8348_01,Mars,True,E/532/P,47.0,0.0,0.0,0.0,0.0,0.0,Minies Hotty,True,8348,1,E,532.0,P,0,1,False,Hotty,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
8354_01,Europa,True,B/323/S,15.0,0.0,0.0,0.0,0.0,0.0,Phargak Springht,True,8354,2,B,323.0,S,0,1,False,Springht,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,known,False,known,TRAPPIST-1e,known
8354_02,Europa,True,B/323/S,13.0,0.0,0.0,0.0,0.0,0.0,Mino Springht,True,8354,2,B,323.0,S,0,1,False,Springht,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,known,False,known,TRAPPIST-1e,known
8356_01,Earth,True,G/1361/P,19.0,0.0,0.0,0.0,0.0,0.0,Amela Hurchanney,False,8356,1,G,1361.0,P,0,1,False,Hurchanney,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,known,False,known,PSO J318.5-22,known
8360_01,Europa,True,B/326/S,17.0,0.0,0.0,0.0,0.0,0.0,Okulas Valousead,True,8360,2,B,326.0,S,0,1,False,Valousead,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
8360_02,Europa,True,B/326/S,31.0,0.0,0.0,0.0,0.0,0.0,Hekab Valousead,True,8360,2,B,326.0,S,0,1,False,Valousead,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
8362_01,Earth,False,F/1720/P,19.0,49.0,680.0,0.0,0.0,46.0,Jerrye Briggston,True,8362,1,F,1720.0,P,0,0,False,Briggston,0,0,0,0,0,0,775.0,0,726.0,49.0,3.912023005428146,6.523562306149512,0.0,0.0,3.8501476017100584,6.654152520183219,6.588926477533519,3.912023005428146,0,16.0,known,False,known,TRAPPIST-1e,known
8363_01,Europa,False,A/101/S,25.0,0.0,1673.0,0.0,642.0,612.0,Shail Crelaxle,False,8363,2,A,101.0,S,0,0,False,Crelaxle,0,0,0,0,0,0,2927.0,0,2927.0,0.0,0.0,7.422971251049421,0.0,6.466144724237619,6.418364935936212,7.982074875081202,7.982074875081202,0.0,0,2.0,known,False,known,55 Cancri e,known
8363_02,Europa,False,A/101/S,26.0,0.0,690.0,1.0,1030.0,2273.0,Dira Crelaxle,False,8363,2,A,101.0,S,0,0,False,Crelaxle,0,0,0,0,0,0,3994.0,0,3993.0,1.0,0.0,6.53813982376767,0.6931471805599453,6.93828448401696,7.729295674310482,8.292798858200374,8.29254851397576,0.6931471805599453,0,2.0,known,False,known,TRAPPIST-1e,known
8365_01,Earth,True,G/1363/P,25.0,0.0,0.0,0.0,0.0,0.0,Katiey Bardina,True,8365,1,G,1363.0,P,0,1,False,Bardina,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,55 Cancri e,known
8366_01,Earth,False,G/1364/P,2.0,0.0,0.0,0.0,0.0,0.0,Irmark Burnewman,False,8366,5,G,1364.0,P,0,1,False,Burnewman,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,known,False,known,TRAPPIST-1e,known
8366_02,Earth,False,Unknown,7.0,0.0,0.0,0.0,0.0,0.0,,False,8366,5,G,1364.0,P,1,1,False,,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,known,False,known,TRAPPIST-1e,known
8366_03,Earth,True,G/1364/P,2.0,0.0,0.0,0.0,0.0,0.0,Jodia Russon,True,8366,5,G,1364.0,P,0,1,False,Russon,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
8366_04,Earth,False,G/1364/P,19.0,0.0,0.0,0.0,0.0,616.0,Violan Burnewman,False,8366,5,G,1364.0,P,0,0,False,Burnewman,0,0,0,0,0,0,616.0,0,616.0,0.0,0.0,0.0,0.0,0.0,6.424869023905388,6.424869023905388,6.424869023905388,0.0,0,5.0,known,False,known,TRAPPIST-1e,known
8366_05,Earth,True,G/1364/P,1.0,0.0,0.0,0.0,0.0,0.0,Dorah Burnewman,False,8366,5,G,1364.0,P,0,1,False,Burnewman,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
8368_01,Earth,True,G/1365/P,4.0,0.0,0.0,0.0,0.0,0.0,Murie Dayers,True,8368,2,G,1365.0,P,0,1,False,Dayers,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,known,False,known,TRAPPIST-1e,known
8368_02,Earth,False,F/1721/P,49.0,336.0,64.0,377.0,0.0,0.0,Willey Dayers,True,8368,2,F,1721.0,P,0,0,False,Dayers,0,0,0,0,0,0,777.0,0,64.0,713.0,5.820082930352362,4.174387269895637,5.934894195619588,0.0,0.0,6.656726524178391,4.174387269895637,6.570882962339584,0,6.0,known,False,known,55 Cancri e,known
8369_01,Mars,True,F/1604/S,61.0,0.0,0.0,0.0,0.0,0.0,Honjay Chene,True,8369,2,F,1604.0,S,0,1,False,Chene,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,known,False,known,TRAPPIST-1e,known
8369_02,Mars,False,E/549/S,57.0,435.0,22.0,1435.0,4.0,0.0,Halesh Pette,True,8369,2,E,549.0,S,0,0,False,Pette,0,0,0,0,0,0,1896.0,0,26.0,1870.0,6.077642243349034,3.1354942159291497,7.269616749608169,1.6094379124341003,0.0,7.5480289699350145,3.295836866004329,7.534228326274089,0,5.0,known,True,known,TRAPPIST-1e,known
8371_01,Earth,False,F/1605/S,52.0,0.0,0.0,638.0,115.0,0.0,Everly Lewinez,True,8371,1,F,1605.0,S,0,0,False,Lewinez,0,0,0,0,0,0,753.0,0,115.0,638.0,0.0,0.0,6.459904454377535,4.7535901911063645,0.0,6.625392368007956,4.7535901911063645,6.459904454377535,0,5.0,known,False,known,55 Cancri e,known
8373_01,Earth,False,F/1606/S,22.0,1.0,2.0,243.0,0.0,484.0,Gillie Crosbornes,False,8373,1,F,1606.0,S,0,0,False,Crosbornes,0,0,0,0,0,0,730.0,0,486.0,244.0,0.6931471805599453,1.0986122886681098,5.497168225293202,0.0,6.184148890937483,6.594413459749778,6.18826412308259,5.501258210544727,0,4.0,known,False,known,TRAPPIST-1e,known
8374_01,Europa,True,Unknown,37.0,0.0,0.0,0.0,0.0,0.0,Gacrab Stubtlarle,True,8374,1,Unknown,-1.0,Unknown,1,1,True,Stubtlarle,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,known,False,known,55 Cancri e,known
8375_01,Earth,False,Unknown,15.0,64.0,0.0,0.0,0.0,640.0,Carlen Valezaley,True,8375,1,Unknown,-1.0,Unknown,1,0,False,Valezaley,0,0,0,0,0,0,704.0,0,640.0,64.0,4.174387269895637,0.0,0.0,0.0,6.46302945692067,6.558197802812269,6.46302945692067,4.174387269895637,0,11.0,known,False,known,PSO J318.5-22,known
8376_01,Mars,True,F/1607/S,28.0,0.0,0.0,0.0,0.0,0.0,Gamuls Rapie,True,8376,1,F,1607.0,S,0,1,False,Rapie,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,known,False,known,TRAPPIST-1e,known
8377_01,Mars,False,E/537/P,40.0,963.0,14.0,320.0,1.0,0.0,Pon Meau,False,8377,1,E,537.0,P,0,0,False,Meau,0,0,0,0,0,0,1298.0,0,15.0,1283.0,6.871091294610546,2.70805020110221,5.771441123130016,0.6931471805599453,0.0,7.1693500166706,2.772588722239781,7.157735484249907,0,4.0,known,False,known,TRAPPIST-1e,known
8378_01,Earth,False,F/1608/S,13.0,0.0,0.0,505.0,2810.0,9.0,Glena Bellyonsley,False,8378,1,F,1608.0,S,0,0,False,Bellyonsley,0,0,0,0,0,0,3324.0,0,2819.0,505.0,0.0,0.0,6.226536669287466,7.941295570906532,2.302585092994046,8.109224953089955,7.944492163932159,6.226536669287466,0,4.0,known,False,known,TRAPPIST-1e,known
